Node1,Node2
50814,65010
96413,551494
21801,821046
30499,394901
2607,500635
9036,355099
317090,317093
96730,551780
74128,839322
567673,521535
331581,847587
551517,551512
91709,354908
563518,568185
96288,25006
532646,104849
353662,392385
90046,535862
514332,598714
21213,829386
313357,859450
590529,311515
22967,350804
33260,878861
886532,109802
97292,514876
534127,593537
515885,593507
21548,515672
880183,866415
502845,340317
535241,836553
7657,75745
592132,592185
14286,313790
32073,94672
61885,311960
392543,107129
58175,389108
74459,350382
73358,44212
380158,856787
533604,510124
60107,67568
19513,811778
69736,29084
96296,96292
568843,300573
25241,23350
35016,533591
570970,810068
348096,349098
386540,836367
845718,845717
96954,380620
83173,541821
387631,865110
66924,22015
846246,829448
59133,98846
332177,385224
67094,599197
545677,593828
506884,323721
70944,395736
86741,830566
41445,306242
356296,356299
560701,302013
556428,887722
888149,828404
537392,511676
88265,47326
93706,801372
33143,71041
517527,578720
314450,848036
55377,80058
57935,61874
28416,548796
34072,14170
850083,130134
510845,336742
531048,526912
80716,348954
345119,344169
313350,313358
31686,26887
71532,356941
21660,581545
363495,363493
361309,135451
803139,882302
307348,811140
353182,374940
532505,333196
512372,512343
373590,397665
4478,577781
356270,107180
860451,860457
508747,508744
33143,806913
527425,858912
534868,309515
95780,526771
20632,850422
811375,817356
98504,526841
356,327781
34132,81127
3018,9823
584520,379155
395252,398494
553526,553300
834207,885001
49815,539813
581876,358965
372362,848625
583643,885898
78362,91613
68525,856757
65863,367721
27376,813636
58482,571798
28989,366560
509801,537106
70664,845407
543875,543873
52343,376134
383964,861086
74572,582250
546918,860863
828457,828454
77714,505580
75587,306490
1622,381169
517492,575430
15846,62790
389307,130656
812017,812014
64983,521765
355629,883561
52366,14449
385413,852527
40192,329820
862625,862623
586906,885316
62700,354852
64372,528825
585801,598581
340934,340939
9232,56290
79175,814807
521231,150622
38302,530834
352637,361619
513543,376360
11895,515711
56641,560262
311702,823826
320793,895340
41025,513917
60820,354246
546833,153905
837679,837672
81969,78530
67094,348215
36795,586825
313045,803781
316223,366878
96228,832828
543685,379258
9995,15590
60341,346561
41662,899799
6030,31406
13580,94646
347454,347439
46774,359375
534851,131179
54397,54405
383817,383814
74372,370011
36255,355597
10447,20370
506404,522026
589044,369371
99674,532197
17731,353933
302712,366806
585442,338516
58114,84400
37384,561072
576010,391089
104885,150552
50452,60515
501828,558698
385671,107945
570945,372511
533554,532484
50862,78340
506319,880021
35987,14473
502513,391933
101186,101189
549182,830967
55645,555087
856776,879456
88056,538865
327131,327137
650,510308
81864,591168
27914,339454
598827,328187
544936,852924
50861,99214
598600,307295
370602,810893
343951,849465
389109,321893
848062,848813
806518,823644
372003,823378
328991,328997
539826,300498
831342,811910
367467,367464
41519,388994
83251,74397
95695,99244
381671,871079
99461,150809
553115,553175
18045,62671
29392,310898
61637,822841
56016,854783
76321,26629
500599,388052
522561,351129
318839,318832
804904,150188
85526,304984
365673,365678
554442,390807
521923,867133
380890,872635
23798,524091
562759,829256
836585,877074
567166,370329
508917,301673
85505,563821
891604,823025
332649,343803
596150,331500
359000,813090
309630,850459
304031,849180
523508,394810
549397,598019
511691,874937
26366,363645
597252,394831
4663,90155
48468,562966
65546,391151
594985,529069
85308,558876
505586,526737
509759,389359
71383,335744
508488,368604
598827,344242
356343,847441
505297,510646
382259,363290
831095,101197
584709,808850
34362,375347
503074,548184
10747,10744
555498,595678
64921,96862
31939,573985
309630,838628
566693,387651
578369,154148
40452,562251
73662,69196
4282,56079
833204,833250
6934,72438
566435,351147
387355,343442
32066,40496
90159,547453
559788,152200
543362,102953
17388,367719
845189,891230
70698,311124
521451,357433
4687,54743
48167,28211
549787,595821
65114,888839
504620,380256
63971,564257
383642,344416
528216,383351
586390,510068
81159,864372
97780,850449
51151,63577
508810,817868
353925,329880
581391,887127
582187,549524
366393,808946
55559,533292
46617,874024
814670,156286
79156,573066
92630,360594
558876,575395
533955,533953
3152,1662
554370,362817
42262,548401
89368,562936
506167,573780
364527,842249
304913,330607
65416,514539
8028,150099
79890,385989
99959,816999
370569,395240
516200,342574
78021,870874
500056,350710
50501,399048
394658,835114
59792,336865
33990,815369
532882,518678
587438,523979
373561,395823
346956,346959
6136,53421
71799,327815
64507,384854
99856,384819
580298,109004
505586,503165
589299,380504
860737,821171
531822,102328
59771,42381
85118,553173
73775,512173
311067,137759
80457,853367
843169,108450
43387,539587
39294,316994
313628,815137
517158,310790
81371,553033
313488,154255
335383,880144
38177,85037
306641,342342
70685,101091
86461,539519
50814,39331
366518,391100
555475,108106
592437,833964
73690,74117
80440,832302
350758,345831
10748,884076
586420,366355
33641,504790
35420,344116
394805,328789
50814,516786
834025,870317
545276,868431
583800,583107
52804,566060
38722,88162
4686,555265
77852,541985
40826,43576
97817,389305
41904,372833
16189,811004
520372,303258
50529,563110
513705,828137
5277,23733
589414,589416
72951,516456
46727,46726
351064,332040
3152,94808
60048,543870
2697,60711
575432,830133
73668,566648
46618,302303
343454,888537
536729,851768
542281,542287
346954,360372
66257,95690
587884,383185
363890,827940
516089,516082
589366,837930
520439,332263
63509,91709
513129,360949
341444,341424
841728,824606
66548,356149
52362,571054
528315,527281
869156,869159
809367,845444
325659,850222
16174,576093
575530,520395
543032,544637
92463,861280
18668,854767
833347,833297
577438,543195
71513,310280
525232,349087
330220,336022
552247,365226
576076,332251
54823,384707
54341,69130
514265,527108
46031,561600
76420,367210
843169,108402
48140,323733
580994,380619
20972,830267
506896,525720
60405,505788
98576,358435
1824,871974
91390,584674
381218,315164
39481,69884
19780,875661
56529,838423
20799,20720
92627,533687
48828,62704
99748,309434
344766,392388
832693,885286
583150,369939
47276,531827
533007,533004
512739,549007
22086,535608
20832,563559
56970,354122
534127,391443
32269,81293
35561,38318
837987,840300
560631,105081
53253,509584
7674,16239
337867,379514
66324,95310
301791,354699
356868,340956
353834,336013
63930,341883
503625,560358
549314,374706
558036,841363
85022,504255
86854,76393
15232,101762
54543,333450
76423,570333
66058,66051
536036,336843
38428,64689
56389,94937
875249,152078
22668,373837
592224,328727
69691,349742
79053,20519
66694,354948
507952,302855
89408,10437
512724,392052
70590,24624
588620,588625
89949,19016
342,7327
318000,327784
530144,131428
556435,382361
819620,863078
524427,827782
48816,98563
7039,343223
97964,809532
564093,366900
4478,545057
512019,598941
830052,835900
74320,26474
73519,836462
29982,830274
566136,385063
91817,565190
539220,801060
46554,97966
594327,861790
41184,41703
65544,505327
78338,504107
807073,888893
350513,339387
535685,331779
539073,844599
317277,368688
38177,87907
833702,873708
388418,845980
71799,577730
47387,367371
352035,352033
523723,855781
806915,873597
850894,865505
533871,376629
97295,545243
33845,804340
93695,864323
585691,381110
885143,818477
89990,516332
92867,547223
97229,519327
51418,891078
41623,396657
520595,808834
99246,302633
374377,367089
14172,555377
31222,571056
356018,158608
60687,380806
573015,379553
90230,526655
833135,133564
70986,559144
584928,394467
89709,97792
516806,831904
7039,591558
351485,345718
22128,599267
320828,807053
31956,81032
533413,850832
32854,15568
554465,354571
39716,72345
92598,344144
597159,309105
56480,73759
78296,887024
529387,891184
89496,69370
46827,854586
44102,514116
569383,133890
86940,42423
838369,819719
33057,76226
93437,831579
48403,881091
38803,17323
94200,99979
376052,152428
386092,844907
61588,853621
73097,384128
58596,58421
44829,320308
6474,569407
555234,152333
72374,350100
42437,109552
67200,390148
56648,10731
6623,340867
99960,586642
31505,599642
79018,93702
383642,855649
7240,58943
553919,354283
38858,89061
313654,371980
93036,307740
591975,101409
546225,852199
544974,565225
15822,511217
66670,594160
88108,84174
55620,559313
573506,542742
304880,373826
590337,862660
62834,91114
530293,351971
37309,857767
48801,563487
533847,831608
51701,19247
36249,10135
43884,131084
70801,28123
318461,325133
86378,69732
35324,43714
10879,10973
382051,346849
534935,584441
10059,337880
316061,855180
82484,500197
52346,544778
385730,385734
24162,808397
24835,536341
58931,15873
81230,559147
45,505878
597465,597463
838483,838488
15870,587995
396562,329300
76528,387834
51633,581002
533261,300179
157666,159662
515205,384939
389200,310795
594160,384368
12227,24551
509721,543317
833974,833976
31509,31272
81267,19804
502525,516356
310838,325733
13903,48148
376052,376033
92286,318645
57705,885904
94139,367402
542653,315262
558020,579484
801898,807724
537246,138420
538223,832641
14416,833569
587873,311157
73606,514767
580678,521753
379907,857910
29459,311041
80957,373426
63026,325135
302972,343653
504480,576929
597532,526321
26039,26080
47808,864265
60126,108081
100692,150716
538895,531786
11414,507243
542553,878693
40427,346724
577142,334953
350263,359389
534750,812812
536981,387554
98154,389962
42799,390799
63564,102252
372501,392495
6903,368810
309553,340185
72374,587251
593217,835940
310785,371207
389518,858071
512029,512195
309263,309261
4909,857036
580899,586908
24835,504938
85252,82365
520274,867691
24208,316013
300847,326475
6354,25588
570064,381190
586375,801467
92125,28804
36484,573467
73423,22484
525230,800840
74530,27855
586574,521584
337031,344835
82611,44596
8769,366657
306883,106656
85998,582247
337251,344698
364451,813532
34445,516190
15800,388504
328707,328706
11895,819820
31985,84713
516267,373601
558061,528384
884,7551
501767,501764
543317,594798
69058,817155
302298,355057
379375,343456
88180,890267
516980,886448
47291,570572
9309,36356
387631,387637
59256,344052
2930,374720
30089,563442
59293,81868
50069,42917
28256,522795
67204,512010
46033,46031
59733,81079
23499,308053
507919,550619
552840,578099
53645,390095
35442,64031
45759,504406
305782,137694
83781,845440
22606,390654
95094,397929
62836,588607
17098,29236
571241,349159
18022,318456
542506,302481
315949,843836
88135,394383
553356,845186
84180,811859
30899,77048
76084,361756
885066,885069
84578,65240
597568,376052
33919,89451
63351,553292
556156,517730
32921,561792
593707,341783
70617,590193
559390,308682
526349,526342
15074,397109
556811,513343
93662,567300
